0.333333,0.278846,0.246496,0.000000,0.673155,0.223214,0.205882,0.076609,0.230769,0.076609,0.083333,0.000000,0.000000,0.014286,0.020833,0.041881,0.048270,0.052730,0.053742,4
0.666667,0.326923,0.303248,0.000000,0.716908,0.223214,0.029412,0.084610,0.076923,0.084610,0.166667,0.263158,0.529412,0.428571,0.500000,0.347832,0.332866,0.345515,0.324527,5
1.000000,0.009615,0.020513,1.000000,0.707824,0.294643,0.029412,0.361423,0.000000,0.361423,0.416667,0.105263,0.088235,0.057143,0.052083,0.028949,0.051543,0.061078,0.043463,3
0.666667,0.028846,0.040342,0.000000,0.724138,0.196429,0.029412,0.485359,0.076923,0.485359,0.583333,0.157895,0.088235,0.057143,0.052083,0.006613,0.006078,0.006645,0.007710,3
1.000000,0.009615,0.033162,1.000000,0.971821,0.392857,0.676471,0.477698,0.000000,0.477698,0.500000,0.052632,0.058824,0.042857,0.041667,0.018957,0.024661,0.045489,0.043192,3
0.333333,0.375000,0.364103,0.000000,0.978495,0.125000,0.529412,0.067926,0.153846,0.067926,0.083333,0.000000,0.000000,0.057143,0.072917,0.136076,0.163745,0.189710,0.198467,4
0.333333,0.240385,0.215726,0.000000,0.858176,0.142857,0.029412,0.067926,0.230769,0.067926,0.166667,0.000000,0.000000,0.000000,0.000000,0.014548,0.013791,0.016782,0.024617,4
0.333333,0.192308,0.175726,0.000000,0.710975,0.053571,0.382353,0.066394,0.153846,0.066394,0.083333,0.000000,0.000000,0.028571,0.052083,0.091256,0.098995,0.114746,0.111452,4
1.000000,0.019231,0.044786,1.000000,0.844457,0.714286,0.000000,0.540518,0.000000,0.540518,0.666667,0.052632,0.117647,0.071429,0.072917,0.020720,0.021505,0.026663,0.043733,4
1.000000,0.057692,0.063590,1.000000,0.945495,0.830357,0.029412,0.318182,0.000000,0.318182,0.416667,0.421053,0.294118,0.171429,0.145833,0.059956,0.072698,0.071727,0.055816,4
0.666667,0.288462,0.315556,0.000000,0.905821,0.035714,0.235294,0.076949,0.153846,0.076949,0.083333,0.052632,0.176471,0.100000,0.093750,0.085819,0.098761,0.090723,0.088142,5
0.333333,0.326923,0.283077,0.000000,0.876159,0.151786,0.529412,0.077630,0.230769,0.077630,0.166667,0.052632,0.058824,0.042857,0.041667,0.060838,0.067789,0.063464,0.050000,4
0.666667,0.278846,0.241368,0.000000,0.765666,0.053571,0.676471,0.148281,0.153846,0.148281,0.166667,0.210526,0.264706,0.171429,0.156250,0.097575,0.109864,0.105546,0.129892,4
1.000000,0.009615,0.019145,1.000000,0.547831,0.196429,0.117647,0.832142,0.000000,0.832142,0.916667,0.052632,0.058824,0.042857,0.041667,0.017781,0.018817,0.020530,0.043192,2
0.666667,0.307692,0.265983,0.000000,0.910827,0.142857,0.735294,0.056010,0.076923,0.056010,0.083333,0.315789,0.617647,0.585714,0.666667,0.402057,0.387798,0.370815,0.265960,5
0.666667,0.240385,0.251966,0.000000,0.635150,0.366071,0.029412,0.136193,0.230769,0.136193,0.166667,0.105263,0.235294,0.171429,0.187500,0.120353,0.145863,0.171309,0.217448,4
0.666667,0.336538,0.269402,0.000000,0.943085,0.116071,0.058824,0.065373,0.230769,0.065373,0.083333,0.000000,0.058824,0.114286,0.135417,0.154004,0.187821,0.238692,0.295537,5
1.000000,0.009615,0.023248,1.000000,0.890619,0.401786,0.529412,0.259959,0.000000,0.259959,0.333333,0.105263,0.088235,0.085714,0.093750,0.068920,0.073399,0.061249,0.043192,2
0.333333,0.298077,0.236239,0.000000,0.804042,0.160714,0.470588,0.092782,0.153846,0.092782,0.166667,0.000000,0.058824,0.042857,0.041667,0.036738,0.040323,0.049152,0.050316,4
0.333333,0.201923,0.222906,0.000000,0.856507,0.312500,0.029412,0.110998,0.230769,0.110998,0.250000,0.000000,0.000000,0.014286,0.000000,0.090669,0.092917,0.087316,0.091749,4
1.000000,0.019231,0.025983,1.000000,0.849833,0.464286,0.323529,0.536091,0.000000,0.536091,0.583333,0.052632,0.058824,0.042857,0.041667,0.020132,0.021739,0.036715,0.043192,3
0.333333,0.192308,0.197265,0.000000,0.786059,0.116071,0.617647,0.108784,0.153846,0.108784,0.166667,0.000000,0.000000,0.014286,0.010417,0.005731,0.008415,0.008093,0.006898,4
0.666667,0.298077,0.282051,0.000000,0.815536,0.026786,0.529412,0.113211,0.153846,0.113211,0.166667,0.052632,0.117647,0.214286,0.218750,0.096106,0.109631,0.145498,0.193778,4
0.666667,0.182692,0.172650,0.000000,0.135336,0.000000,0.000000,0.099251,0.230769,0.099251,0.083333,0.000000,0.058824,0.057143,0.083333,0.063483,0.074801,0.110231,0.141434,4
1.000000,0.009615,0.026325,1.000000,0.518168,0.366071,0.000000,0.268471,0.000000,0.268471,0.333333,0.473684,0.294118,0.200000,0.177083,0.072888,0.074100,0.063378,0.044590,3
0.333333,0.336538,0.287521,0.000000,0.800704,0.142857,0.029412,0.046987,0.153846,0.046987,0.166667,0.000000,0.000000,0.000000,0.062500,0.103453,0.108929,0.112020,0.102209,5
0.333333,0.221154,0.232137,0.000000,0.971079,0.276786,0.441176,0.173306,0.307692,0.173306,0.166667,0.000000,0.029412,0.014286,0.020833,0.021014,0.028518,0.042678,0.041975,4
1.000000,0.019231,0.020171,1.000000,0.361142,0.312500,0.147059,0.491318,0.000000,0.491318,0.500000,0.157895,0.147059,0.100000,0.093750,0.030713,0.032959,0.047960,0.069387,3
0.333333,0.317308,0.269060,0.000000,0.751761,0.160714,0.264706,0.046646,0.153846,0.046646,0.000000,0.000000,0.058824,0.028571,0.041667,0.125349,0.130435,0.136809,0.141389,4
1.000000,0.009615,0.024274,1.000000,0.682610,0.312500,0.029412,0.432755,0.000000,0.432755,0.500000,0.105263,0.088235,0.057143,0.072917,0.022337,0.034245,0.054093,0.043372,3
1.000000,0.019231,0.028718,1.000000,0.757879,0.491071,0.205882,0.720974,0.000000,0.720974,0.750000,0.052632,0.058824,0.042857,0.041667,0.017781,0.018817,0.021211,0.043192,3
1.000000,0.019231,0.034188,1.000000,0.715981,0.508929,0.029412,0.172625,0.000000,0.172625,0.250000,0.052632,0.294118,0.357143,0.270833,0.098457,0.086255,0.076327,0.066772,4
0.333333,0.394231,0.403077,0.000000,0.805154,0.223214,0.088235,0.059074,0.230769,0.059074,0.083333,0.000000,0.000000,0.000000,0.000000,0.068185,0.080879,0.103160,0.112759,4
1.000000,0.019231,0.029744,1.000000,0.327586,0.491071,0.117647,0.393258,0.000000,0.393258,0.416667,0.105263,0.088235,0.057143,0.062500,0.046436,0.069542,0.077945,0.079261,4
0.333333,0.480769,0.415726,0.000000,0.727290,0.053571,0.323529,0.094995,0.153846,0.094995,0.166667,0.000000,0.000000,0.000000,0.031250,0.062307,0.060075,0.063378,0.072047,4
1.000000,0.019231,0.035556,1.000000,0.554505,0.607143,0.117647,0.326524,0.000000,0.326524,0.333333,0.052632,0.058824,0.042857,0.052083,0.066863,0.073399,0.061334,0.043372,4
0.666667,0.057692,0.067350,0.000000,0.767705,0.080357,0.029412,0.360061,0.153846,0.360061,0.416667,0.157895,0.205882,0.114286,0.114583,0.014989,0.016480,0.019167,0.027863,4
1.000000,0.048077,0.058462,1.000000,0.692807,1.000000,0.382353,0.209227,0.000000,0.209227,0.250000,0.157895,0.117647,0.128571,0.145833,0.103012,0.092450,0.080586,0.082191,5
1.000000,0.038462,0.064615,1.000000,0.923433,0.741071,0.088235,0.797583,0.000000,0.797583,0.833333,0.105263,0.088235,0.057143,0.052083,0.017928,0.018934,0.020615,0.043192,4
0.666667,0.009615,0.012650,0.000000,0.004635,0.169643,0.000000,0.903132,0.307692,0.903132,0.916667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000117,0.000085,0.000271,0
0.666667,0.278846,0.270085,0.000000,0.800148,0.080357,0.029412,0.105550,0.153846,0.105550,0.166667,0.052632,0.117647,0.114286,0.145833,0.109037,0.119098,0.141409,0.198287,5
0.333333,0.298077,0.239316,0.000000,0.531331,0.125000,0.029412,0.080695,0.153846,0.080695,0.083333,0.000000,0.000000,0.000000,0.000000,0.025422,0.028401,0.035523,0.039225,4
0.666667,0.298077,0.217094,0.000000,0.850945,0.062500,0.588235,0.112360,0.153846,0.112360,0.166667,0.157895,0.176471,0.128571,0.125000,0.065099,0.077373,0.131187,0.135437,4
0.666667,0.288462,0.241709,0.000000,0.849833,0.035714,0.088235,0.062819,0.153846,0.062819,0.083333,0.105263,0.117647,0.128571,0.083333,0.112270,0.133941,0.151887,0.122317,5
0.666667,0.980769,1.000000,0.000000,0.827586,0.035714,0.264706,0.011066,0.153846,0.011066,0.083333,0.052632,0.205882,0.285714,0.322917,0.552682,0.604137,0.662748,0.701894,5
1.000000,0.019231,0.025983,1.000000,0.194846,0.473214,0.058824,0.244297,0.000000,0.244297,0.250000,0.157895,0.176471,0.114286,0.093750,0.089493,0.080996,0.066956,0.052615,4
0.666667,0.557692,0.566496,0.000000,0.868558,0.026786,0.500000,0.070310,0.230769,0.070310,0.083333,0.157895,0.176471,0.128571,0.125000,0.139162,0.162342,0.188687,0.235302,5
0.333333,0.557692,0.525128,0.000000,0.723396,0.026786,0.529412,0.041539,0.153846,0.041539,0.083333,0.000000,0.000000,0.042857,0.166667,0.311242,0.316854,0.317744,0.313120,5
0.666667,0.048077,0.051966,0.000000,0.587319,0.125000,0.441176,0.691522,0.076923,0.691522,0.750000,0.105263,0.205882,0.142857,0.114583,0.006172,0.006311,0.006645,0.007890,3
0.666667,0.298077,0.295043,0.000000,0.766778,0.276786,0.529412,0.071502,0.076923,0.071502,0.083333,0.421053,0.441176,0.385714,0.385417,0.246730,0.252688,0.265951,0.259648,5
1.000000,0.028846,0.023932,1.000000,0.763997,0.419643,0.735294,0.312223,0.000000,0.312223,0.333333,0.210526,0.235294,0.157143,0.135417,0.052168,0.065919,0.062527,0.045627,3
1.000000,0.028846,0.048889,1.000000,0.777345,0.767857,0.735294,0.558052,0.000000,0.558052,0.583333,0.052632,0.058824,0.042857,0.041667,0.018957,0.021856,0.028111,0.043192,3
0.666667,0.019231,0.046838,0.000000,0.831294,0.250000,0.470588,0.404324,0.307692,0.404324,0.416667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3
0.666667,0.298077,0.288205,0.000000,0.868001,0.026786,0.029412,0.107763,0.230769,0.107763,0.166667,0.052632,0.088235,0.071429,0.072917,0.052608,0.061828,0.088423,0.096438,4
0.333333,0.211538,0.175726,0.000000,0.680571,0.026786,0.029412,0.105039,0.230769,0.105039,0.166667,0.000000,0.088235,0.057143,0.041667,0.049229,0.051660,0.057927,0.063796,4
0.666667,0.009615,0.018462,0.000000,0.650908,0.258929,0.029412,0.912155,0.384615,0.912155,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
0.666667,0.019231,0.018462,0.000000,0.256952,0.008929,0.029412,0.669220,0.692308,0.669220,0.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
1.000000,0.028846,0.040684,1.000000,0.633667,0.642857,0.500000,0.286347,0.000000,0.286347,0.333333,0.210526,0.294118,0.185714,0.166667,0.076855,0.088710,0.087657,0.088548,4
0.666667,0.971154,0.852308,0.000000,0.784575,0.205357,0.470588,0.015322,0.076923,0.015322,0.000000,0.736842,0.705882,1.000000,1.000000,0.491403,0.524427,0.593236,0.619026,5
0.333333,0.384615,0.361709,0.000000,0.756952,0.080357,0.058824,0.111679,0.230769,0.111679,0.083333,0.000000,0.000000,0.000000,0.000000,0.015724,0.016363,0.016952,0.018305,4
0.333333,0.307692,0.304615,0.000000,0.952169,0.258929,0.264706,0.120872,0.307692,0.120872,0.166667,0.000000,0.000000,0.000000,0.000000,0.004115,0.004909,0.006219,0.010280,4
0.666667,0.442308,0.354872,0.000000,0.840749,0.080357,0.205882,0.076439,0.230769,0.076439,0.083333,0.105263,0.117647,0.100000,0.125000,0.157972,0.190159,0.244058,0.274301,5
1.000000,0.038462,0.048889,1.000000,0.217835,0.812500,0.058824,0.522472,0.000000,0.522472,0.583333,0.105263,0.088235,0.057143,0.052083,0.021455,0.024661,0.037397,0.043372,4
0.666667,0.009615,0.017094,0.000000,0.391917,0.267857,0.147059,0.444501,0.153846,0.444501,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
0.333333,0.269231,0.290940,0.000000,0.674453,0.205357,0.029412,0.114062,0.230769,0.114062,0.166667,0.000000,0.000000,0.000000,0.010417,0.007054,0.008532,0.010308,0.012894,4
1.000000,0.028846,0.057436,1.000000,0.742492,0.562500,0.323529,0.257746,0.000000,0.257746,0.333333,0.157895,0.117647,0.071429,0.062500,0.074945,0.074684,0.063804,0.048738,4
0.666667,0.519231,0.482393,0.000000,0.867260,0.187500,0.441176,0.050732,0.076923,0.050732,0.083333,0.315789,0.676471,0.657143,0.739583,0.316238,0.360683,0.415112,0.386610,5
1.000000,0.028846,0.036923,1.000000,0.797367,0.464286,0.382353,0.372148,0.000000,0.372148,0.416667,0.105263,0.117647,0.100000,0.093750,0.053196,0.073983,0.112616,0.086294,4
0.666667,0.894231,0.760000,0.000000,0.878383,0.276786,0.176471,0.034048,0.076923,0.034048,0.083333,0.526316,0.588235,0.600000,0.656250,0.286260,0.321178,0.363830,0.398557,5
1.000000,0.019231,0.037265,1.000000,0.750278,0.598214,0.088235,0.832312,0.000000,0.832312,0.833333,0.157895,0.117647,0.071429,0.062500,0.018075,0.019051,0.021041,0.043282,4
1.000000,0.009615,0.033162,1.000000,0.428810,0.562500,0.176471,0.455056,0.000000,0.455056,0.500000,0.052632,0.058824,0.042857,0.041667,0.020720,0.029336,0.049664,0.043192,3
0.333333,0.250000,0.227692,0.000000,0.752317,0.169643,0.323529,0.081886,0.230769,0.081886,0.083333,0.000000,0.000000,0.000000,0.000000,0.021602,0.027466,0.034841,0.043688,4
0.333333,0.211538,0.200342,0.000000,0.601409,0.196429,0.176471,0.126319,0.307692,0.126319,0.166667,0.000000,0.000000,0.000000,0.000000,0.003233,0.004208,0.004174,0.007078,4
1.000000,0.009615,0.026667,1.000000,0.852799,0.276786,0.117647,0.943480,0.000000,0.943480,1.000000,0.105263,0.088235,0.057143,0.052083,0.017781,0.018817,0.020530,0.043192,2
1.000000,0.019231,0.032821,1.000000,0.553763,0.410714,0.117647,0.211781,0.000000,0.211781,0.250000,0.315789,0.529412,0.342857,0.343750,0.163850,0.166082,0.152994,0.148873,3
1.000000,0.048077,0.045128,1.000000,0.701149,0.491071,0.205882,0.493190,0.000000,0.493190,0.500000,0.157895,0.117647,0.071429,0.072917,0.022924,0.025713,0.045830,0.043463,4
